Date,AIG,AMAT,BABA,BIDU,GOOGL,FB,ATHM,ABEV,AMZN,V,TSLA,VIS,AAPL,ATVI,AZN,BA,BAC,AMD,HFC,BMY,C,CELG,CHTR,CLF,JAZZ,COP,COST,COTY,CTL,CVS,CX,CZR,DHI,EA,EFC,EMR,ET,F,FCX,FDX,AR,GE,GGAL,GGB,GOLD,GOOG,GRPN,HAL,HBAN,IBM,IBN,INFY,INTC,ITUB,JNJ,JPM,KGC,KMI,KO,LLY,MDLZ,MGM,LVS,MRVL,MS,MSFT,NFLX,NKE,NLY,NOK,NTAP,NVDA,ORCL,PBR-A,PFE,QCOM,RF,RIG,RTN,S,SBUX,SIRI,SIX,SLB,SO,SPG,SR,SWN,T,TEVA,TGT,TSM,TWTR,TXN,VZ,WFC,WMB,XOM,YELP,VLO
2017/1/3,60.57961655,30.50221062,88.59999847,168.3000031,808.0100098,116.8600006,25.32849693,4.649439335,753.6699829,77.8060379,216.9900055,113.9854202,110.6911545,35.94153595,24.56817627,145.5336761,21.29467583,11.43000031,30.6087513,54.10559464,56.43782425,118.75,285.769989,8.283859253,111.4599991,47.2225647,148.3837433,16.51141548,18.6128273,73.13555145,7.40418005,8.300000191,26.45421791,79.16999817,11.00109863,51.73048782,14.97840309,10.41505146,13.35515976,181.2261353,23.34474754,28.03621101,27.61495209,3.210481882,10.06556702,786.1400146,3.5,51.79578018,11.95508003,145.416626,6.678399563,6.167808533,33.7077713,6.299586296,107.6517944,79.8738327,3.289999962,19.03044701,37.88766861,68.99620819,42.11787796,28.07803345,46.28992462,13.50250816,39.88482666,59.29480743,127.4899979,50.19075394,7.258014679,4.361909389,33.05755615,100.9371719,36.69546509,8.831804276,29.25939369,58.37608337,13.24421692,15.32999992,137.2159271,8.56000042,51.88925552,4.331205845,51.40516663,74.32950592,42.10309219,156.1439056,58.80157471,9.970000267,35.91064072,36.25362778,65.45165253,26.14686775,16.44000053,67.55444336,47.18560028,50.33076096,27.02478027,79.0947113,38.22000122,62.08504105
2017/1/4,61.37035751,30.78870773,90.51000214,171.9600067,807.7700195,118.6900024,25.23945045,4.686121464,757.1799927,78.44218445,226.9900055,114.7640686,110.567276,36.64781189,24.76323318,147.0634766,21.69165039,11.43000031,31.27435875,54.17889404,57.20162964,118.5500031,291.5499878,8.524389267,115.8300018,47.66111374,148.4116364,16.8032589,18.70827484,72.58943176,7.460414886,8.399999619,27.09733391,80.62999725,11.11342716,51.42164612,15.29094219,10.8948555,14.37278843,182.2013092,24.28129768,28.0450592,27.33146858,3.248589039,10.07170868,786.9000244,3.50999999,51.99113464,12.09868526,147.217041,6.633876801,6.331000328,33.53278351,6.382009983,107.4752274,80.02115631,3.289999962,19.12731361,37.7517128,69.10718536,42.07092667,28.05898666,47.72210312,13.68510246,40.41292953,59.02950287,129.4100037,51.24323654,7.27961731,4.425920963,33.30982971,103.2921219,36.8763237,8.88764286,29.51652336,58.4385643,13.41860294,15.44999981,138.595459,8.789999962,52.48923874,4.419000149,51.36237335,74.8817215,42.06016541,157.3922272,59.94379044,10.27999973,35.7019577,36.50512695,66.40531158,26.13794708,16.86000061,67.47180176,47.13372803,50.3757019,26.93887901,78.22447968,39.41999817,59.85449219
2017/1/5,61.02615356,30.65500259,94.37000275,177.4700012,813.0200195,120.6699982,26.97089005,4.731974602,780.4500122,79.36212921,226.75,114.1563416,111.1295624,37.21675491,25.43706512,147.1469269,21.43645287,11.23999977,30.77287483,55.08584213,56.20495605,118.7600021,296.1700134,8.38969326,115.75,47.52115631,151.3378601,16.72366333,18.72296333,74.10947418,7.460414886,8.550000191,27.21251869,78.95999908,11.1695919,50.99472427,15.29875565,10.56395626,14.16926289,181.9116516,24.53761673,27.88580894,27.9179821,3.477228642,10.66741467,794.0200195,3.660000086,52.28881073,11.90122986,146.72995,6.820871353,6.284971714,33.47751236,6.558634758,108.5997009,79.28456879,3.460000038,19.10089874,37.84235382,69.91182709,42.25873566,27.97326469,47.80891037,13.49289703,40.04233551,59.02950287,131.8099976,51.23357773,7.358821392,4.480787754,33.03886795,100.6700134,36.78113174,9.129610062,29.8002491,58.50997543,13.24421692,15.61999989,139.9938812,8.770000458,52.92984772,4.526304722,51.86735535,74.7677536,42.18894196,157.6658783,59.66966248,10.31999969,35.60178757,36.71792603,65.28068542,26.58398819,17.09000015,66.9484787,47.23747253,49.59378433,27.26530647,77.05838013,39.61999893,59.66934204
2017/1/6,62.15177917,30.59770584,93.88999939,176.3800049,825.210022,123.4100037,27.11929893,4.667780399,795.9899902,80.45828247,229.0099945,114.5076752,112.3684692,37.18732834,25.20654297,147.5085144,21.43645287,11.31999969,29.18635941,54.9209404,56.40056229,119.6399994,298.1600037,8.149162292,115.1600037,47.34386826,151.2635498,16.87401009,18.63485336,74.81944275,7.526021004,8.899999619,26.73258018,79.01000214,11.19065285,51.230896,15.51752853,10.55568314,14.44062996,183.6882019,24.3305912,27.96543503,28.94437981,3.391488552,10.39719677,806.1500244,3.529999971,52.70742035,11.92815495,147.4518433,6.714017391,6.201283455,33.59725952,6.535086632,108.0792847,79.29376984,3.349999905,19.20657349,37.83328629,69.98581696,42.31509018,28.11613083,48.14742661,13.62744141,40.62601852,59.54115677,131.0700073,52.05431366,7.394824028,4.499076366,32.91740036,102.0157013,36.60027313,9.027238846,29.68498421,58.49211502,13.29010773,15.77000046,140.0505676,8.68999958,53.5579567,4.448264122,51.88446808,75.80207062,42.07732773,159.743576,59.39553452,10.25,34.89245605,33.95150375,64.27305603,26.43233299,17.17000008,68.07776642,46.53627777,49.46794891,27.84943581,77.01488495,39.31000137,58.77007675
2017/1/9,61.75177765,31.30438995,94.72000122,177.1600037,827.1799927,124.9000015,27.8118763,4.704462528,796.9199829,80.0080719,231.2799988,113.6910629,113.3976974,36.98133087,25.29520226,146.7853088,21.31357956,11.48999977,28.2198658,54.71939468,56.09318161,120.2099991,296.2600098,8.110677719,116.5800018,46.33615494,149.535675,16.67060089,18.52472305,74.36434937,7.394807816,9.149999619,26.83816338,78.63999939,11.12746716,51.04013443,14.7830658,10.4481411,14.22741222,183.1475372,23.77852058,27.83272934,29.16920853,3.420068502,10.42176342,806.6500244,3.519999981,52.15857697,11.95508003,145.8166809,6.785253048,6.259864807,33.71697998,6.576298714,108.0606918,79.34900665,3.339999914,19.0568676,37.45259094,70.54075623,41.96761703,27.77325249,48.35573578,13.81003761,39.56982803,59.35165787,130.9499969,51.54256439,7.358821392,4.41677618,32.91740036,106.1517487,37.15237427,8.878335953,29.67611885,58.59923935,13.18914604,15.28999996,140.0222168,8.699999809,54.56105804,4.48728466,51.69616699,75.17973328,41.66522217,158.9569702,58.71018982,9.75,34.45334244,33.91281891,64.26406097,26.79808807,17.5,68.25221252,46.02950287,48.74893951,27.4285183,75.74434662,40.13999939,58.51440811
2017/1/10,62.51459885,31.63864899,96.75,180.3099976,826.0100098,124.3499985,28.989254,4.640269279,795.9000244,79.57746124,229.8699951,114.2513046,113.5120697,37.64837265,25.49025917,147.4806671,21.68219757,11.43999958,28.00103188,54.94842148,56.10248947,119.9800034,298.2000122,9.034314156,116.1200027,46.33615494,150.1766663,16.76788712,18.50269318,75.24723816,7.310456276,8.800000191,27.02054214,78.84999847,11.17661095,51.49431229,14.64242268,10.63013554,15.07059002,181.9213257,23.8771019,27.75310898,30.36178207,3.543914795,10.31736183,804.789978,3.519999981,50.82833481,11.96405602,143.9641113,6.88320303,6.184545517,33.65251541,6.570409775,107.9491882,79.57918549,3.390000105,18.99521828,37.19880295,70.54075623,41.47929382,28.21137619,49.13693619,13.99263191,39.894104,59.33270645,129.8899994,51.28186417,7.322819233,4.425920963,32.93608093,105.3502579,36.80017471,8.980705261,29.64951706,58.58137131,13.36353302,15.14000034,138.5293121,8.760000229,54.26107407,4.516549587,51.93582916,74.15420532,41.53644562,157.4863129,58.34469223,9.970000267,34.46178818,34.04823303,64.26406097,26.82485199,17.37000084,68.49091339,46.09939575,49.09047318,24.48207855,74.77839661,40.40000153,58.65545273
2017/1/11,62.2820282,31.96333504,96.94000244,179.3200073,829.8599854,126.0899963,29.1475563,4.741143703,799.0200195,80.05702209,229.7299957,114.9444809,114.1219864,38.45273972,24.98488617,147.7866058,21.80506706,11.19999981,28.31104279,52.03518295,55.8509903,117.2399979,299.5400085,9.419161797,115.6999969,47.79174042,150.0651703,16.43181801,18.53206444,75.33827209,7.319828987,8.649999619,27.46208572,79.01999664,11.17661095,52.29366302,14.71274376,10.48123074,15.38072395,182.7130432,24.17285538,27.84157562,30.22492981,3.772554636,10.24366474,807.9099731,3.5,51.52601242,12.0627861,145.9036407,7.034580231,6.356106281,34.03011322,6.735257149,106.6202621,80.17768097,3.369999886,19.32105637,37.20786285,69.60662079,42.32447052,27.64943504,48.33838272,13.97341251,40.4592514,59.87277985,130.5,50.87631226,7.330019474,4.371054173,33.30982971,104.0540161,37.22852707,9.315737724,29.10865974,59.00089264,13.32682133,15.75,138.1891785,8.630000114,54.46731567,4.477529526,52.14979935,75.08330536,41.84553146,155.6052551,59.07571793,10.25,34.29289627,33.15834045,64.42601013,26.91405678,17.29999924,69.04176331,45.83727646,49.25225067,24.72260094,75.54418945,40.70000076,59.14035797
2017/1/12,61.63082123,31.81054115,95.90000153,177.5700073,829.5300293,126.6200027,28.30657387,4.814508438,813.6400146,79.63616943,229.5899963,114.3937378,113.6454544,38.38407135,25.03808403,146.7574921,21.66329384,10.76000023,27.8551445,51.80615616,55.17102432,117.0800018,297.1900024,9.169010162,117.5500031,46.79336548,150.3717651,16.39644241,18.48801041,75.18351746,7.526021004,8.649999619,27.53887558,79.59999847,11.13448811,52.20282364,14.68930244,10.41505146,14.79922104,180.9171906,25.14883995,27.77080154,30.42043686,3.820188046,10.37263393,806.3599854,3.569999933,51.33066559,11.95508003,146.0776367,7.079102993,6.381212711,33.80907822,6.776470661,106.5180359,79.40423584,3.309999943,19.54121399,37.11722565,71.35464478,42.15543365,27.26845741,48.13874054,13.85808659,40.42219925,59.32323456,129.1799927,50.59629059,7.330019474,4.297897816,33.4593277,102.3521271,37.31418991,9.287818909,28.90473175,59.01876068,13.24421692,15.84000015,137.6127625,8.460000038,54.40168381,4.467775822,51.84167862,74.79406738,42.06873703,156.5457458,59.03002167,10.10000038,34.63068008,32.82946014,64.10212708,26.12902641,17.37999916,68.72042847,46.02950287,48.98261261,24.65388298,75.13518524,40.68999863,58.64662552
2017/1/13,61.72385025,32.26892471,96.26999664,176.4799957,830.9400024,128.3399963,29.47405815,4.869531631,817.1400146,79.44044495,237.75,114.9254913,113.445343,38.20750427,25.33953476,147.2581482,21.74836349,10.57999992,27.38101578,51.50384521,55.54360962,117.4800034,298.4299927,8.880373955,117.3000031,47.20391083,150.362442,16.55563164,18.54674721,74.6191864,7.469787121,8.949999809,27.35650063,80.34999847,11.00109863,51.88491058,14.53303528,10.4481411,14.72168922,180.559967,25.25728416,27.74426079,30.84076691,3.858294964,10.36035156,807.8800049,3.579999924,50.73530579,12.08971119,145.5470734,6.998961926,6.067381859,33.88275528,6.605735302,106.4994354,79.82778931,3.359999895,19.74375725,37.0537796,71.58588409,41.8830986,27.25893021,47.98249817,13.90613937,40.58896637,59.40850449,133.6999969,51.09838867,7.308418751,4.343620777,33.57144928,102.3422318,37.37130356,9.064464569,28.83380508,59.69714355,13.47367382,15.47999954,137.9434967,8.609999657,54.23295212,4.497040272,51.86735535,74.34702301,41.89703751,157.3323975,59.5782814,10.03999996,34.58844757,32.85848236,63.14847183,26.26283836,17.25,68.8581543,45.91591263,49.71062088,24.53362083,75.14389038,40.93999863,58.5320282
2017/1/17,61.45407104,31.80098343,96.12000275,176.9600067,827.460022,127.8700027,28.69243622,4.897042751,809.7199707,79.52850342,235.5800018,113.852478,114.3602371,38.20750427,25.24200821,146.1826782,20.84099579,9.819999695,27.39925194,51.55880356,54.37926865,114.9499969,306.1400146,8.813024521,115.5699997,46.79336548,152.1739044,16.89170074,18.70093536,76.38500214,7.769703388,8.949999809,27.4236908,80.23000336,11.02918148,51.1491394,14.48615456,10.43159485,14.59569836,179.6330719,25.08968925,27.6646347,31.06559944,3.839241743,10.58757877,804.6099854,3.539999962,51.1725235,11.62299824,146.0254364,6.927725792,6.063197613,33.89196014,6.747034073,106.7503662,76.92746735,3.630000114,19.85823631,37.36196518,71.07717896,42.16483307,27.29703331,48.5987854,13.6658802,39.05100632,59.24742889,132.8899994,51.80327606,7.373221397,4.334475994,33.22573853,100.0466309,37.21900558,9.14822197,28.42594528,57.2960434,12.64762783,15.59000015,137.1025543,8.649999619,54.37356567,4.458019733,51.79032135,75.75823212,42.66114044,158.4610138,59.66966248,9.680000305,34.71512222,32.64568329,63.82323074,26.42341232,16.95999908,68.38991547,46.08193207,48.33550644,24.43053818,76.02281952,40.36000061,58.35570145
2017/1/18,61.62152481,32.1734314,96,176.5399933,829.0200195,127.9199982,29.05851364,4.869531631,807.4799805,79.85148621,238.3600006,114.3937378,114.3506927,38.33502579,25.26860428,146.7853088,21.38919258,9.880000114,27.54514122,51.36642075,53.45711517,115.2200012,303.6900024,9.072799683,128.6100006,46.90532684,152.6012573,16.7413559,18.70093536,76.03912354,7.788447857,8.800000191,27.35650063,80.52999878,11.04322147,51.97574234,14.0642252,10.38973522,14.77014637,180.7723541,25.27699852,27.62925148,31.19267464,3.677288055,10.32964325,806.0700073,3.50999999,51.28415298,11.80250168,145.0773773,7.061293602,6.042275906,33.85512924,6.670497417,106.5923615,77.28658295,3.559999943,19.76137352,37.42540741,71.70610046,42.28690338,27.24941254,48.6421814,13.65627289,39.70880127,59.2190094,133.2599945,51.43635178,7.394824028,4.28875351,33.62751389,101.8672638,37.30467606,9.045851707,28.39933968,58.13507462,12.87708664,15.30000019,138.9167023,8.729999542,54.7954216,4.48728466,51.87591171,76.67858887,42.60103989,159.5212708,59.5782814,9.68999958,34.45334244,32.98422623,60.14353943,26.30744553,17.11000061,68.28891754,45.65378189,48.77590561,24.34463501,75.08296204,40.72000122,58.84941864
2017/1/19,61.66804886,32.23072433,96.16999817,176.0899963,824.3699951,127.5500031,29.57299614,4.915383339,809.039978,79.98851776,243.7599945,114.8115463,114.1505585,38.11921692,24.74550247,147.415741,21.29467583,9.770000458,27.21689796,50.83507919,52.77713776,113.6200027,306.1300049,8.668706894,124.4199982,46.52276993,152.0717468,16.44950676,18.72296333,75.72966003,7.779075623,8.949999809,26.8861618,80.37999725,11.05726337,53.07484055,13.83763504,10.40647984,14.78953075,179.7489624,25.41501808,27.61155319,31.19267464,3.601074934,10.39105701,802.1749878,3.50999999,51.479496,11.6768465,145.0860901,6.918821812,6.021353722,33.68014526,6.699934483,106.1277008,76.69730377,3.519999981,19.78778839,37.28944778,71.06793976,41.87371826,27.32560921,48.46857834,13.55055904,39.32895279,59.02950287,138.4100037,51.1080513,7.286815643,4.334475994,33.47801971,104.0540161,37.32370758,9.138915062,28.1067524,57.51918411,12.83119392,15.09000015,138.8505554,8.970000267,54.27043915,4.477529526,51.46508408,76.43317413,42.11167526,156.4004364,58.75589371,9.510000229,34.62223053,32.37484741,58.83000946,26.43233299,16.79000092,67.82987976,45.74990082,49.05451965,24.43912697,73.73414612,40.91999817,58.24990463
2017/1/20,61.90061569,32.31667709,96.05999756,173.4400024,828.1699829,127.0400009,29.6521492,4.979577065,808.3300171,80.09615326,244.7299957,114.8685226,114.3602371,38.22711945,24.00074196,147.9071808,21.39864349,9.75,27.33542633,45.10021591,52.26483536,112.6600037,308.4400024,8.399313927,123.8799973,47.33454132,152.5733795,16.82094955,18.76701927,74.68575287,8.285183907,8.949999809,27.17412186,80.12000275,11.02918148,53.43818283,14.07985401,10.3478756,15.03182411,179.3241119,25.29671669,27.00995636,31.90626526,3.648708105,10.50774097,805.0200195,3.450000048,52.51206589,11.77557468,148.3390198,6.820871353,6.008800507,34.02089691,6.78235817,106.0812531,77.03796387,3.589999914,19.80540276,37.45259094,71.04019165,42.44655228,27.37322426,48.38178253,13.56016731,39.45866013,59.44641113,138.6000061,51.36875916,7.315618515,4.352765083,33.98256683,102.9161377,37.95196915,9.343658447,28.16881561,56.12672806,12.8862648,15.31000042,138.8127747,8.930000305,54.05482483,4.477529526,51.81599808,75.81082153,42.12025833,157.7770081,59.07571793,9.409999847,35.00223541,32.14269257,57.66941452,26.82485199,16.57999992,68.62863159,46.06444931,49.49491119,24.23296738,74.74358368,41.06000137,58.39978409
2017/1/23,60.92382431,32.23072433,98.41000366,175.9700012,844.4299927,128.9299927,29.67193604,5.025429726,817.8800049,80.39954376,248.9199982,114.0993652,114.4364777,37.79550934,24.02733994,146.3402863,21.32303238,9.909999847,26.71541023,45.80562592,51.86429596,112.3099976,308.7000122,8.447419167,121.4300003,46.59741211,151.4307556,16.59100723,18.95057678,74.40187073,8.275812149,9.100000381,27.58687019,79.87999725,11.09938526,52.9476738,14.2595644,10.30601501,15.23534966,179.0634155,25.13898087,26.31988907,33.16726685,3.829714537,10.94377232,819.3099976,3.470000029,50.97716141,11.72172546,148.7565308,6.740730762,5.895822048,33.86433411,7.064954281,105.858223,77.07479858,3.75,19.49718094,37.5522995,70.58700562,42.12726974,27.14463806,48.14742661,13.40640163,38.87498093,59.65485382,137.3899994,51.40739059,7.380422115,4.279608727,33.79569626,103.9847641,37.77110291,9.436721802,27.89395142,48.9859314,12.76694775,14.76000023,138.9450531,9.180000305,54.1485672,4.477529526,52.11556244,73.86493683,41.92279053,158.178894,59.12139893,9.18999958,35.4666748,31.63970757,57.44449997,27.05679131,16.61000061,69.52837372,45.79358673,48.75792313,24.23296738,73.94297791,41.52999878,58.40859222
2017/1/24,60.93312454,32.49812698,101.4300003,176.0500031,849.5300293,129.3699951,30.29525566,5.000204086,822.4400024,81.4565506,254.6100006,115.5427094,114.3316498,38.35464096,23.92981339,148.8528442,21.69165039,10.43999958,27.89161873,44.85286331,52.85165787,112.4499969,308.3500061,8.938101768,120.1900024,46.90532684,152.0438843,16.8032589,18.77436066,74.8871994,8.575727463,9.199999809,29.4106369,80.51000214,11.01513958,53.69252777,14.54866219,10.55717754,16.49526978,185.001297,25.48402596,26.54106522,32.45367813,3.753501177,11.1341486,823.8699951,3.49000001,52.67020798,11.89225388,152.9922791,6.776348591,5.908374786,34.64715958,7.006082535,103.8601913,78.00473785,3.839999914,19.91988754,37.97830582,69.22740936,42.19300079,27.63038445,48.57274246,13.94458199,39.58836365,60.18546677,140.1100006,51.61015701,7.387622833,4.27046442,35.05707932,106.20121,38.17089081,9.325045586,27.61909294,49.09304047,13.06982899,14.92000008,139.8237915,9.18999958,54.78605652,4.516549587,52.4236908,74.13665771,41.69957352,157.443573,59.03002167,9.5,34.92622757,31.53330612,57.94832611,27.49390984,16.52000046,70.76782227,43.79268265,49.16236877,24.46489906,74.0473938,42.40999985,59.82803726
2017/1/25,61.13778687,32.87057114,104.0599976,176.6100006,858.4500122,131.4799957,30.45355988,5.046246052,836.5200195,82.11227417,254.4700012,116.843605,116.1518784,38.80587769,24.19579887,155.166687,22.08862114,10.35000038,28.13780212,45.3933754,53.73656082,113.9800034,310.3099976,8.630223274,120.75,47.29721832,152.4804993,17.27198601,18.86246872,72.79020691,8.894389153,9.149999619,30.11134529,81.48000336,11.05024147,54.73712158,14.7830658,10.70787334,15.99130249,186.2950745,25.37558365,26.8684082,32.01379395,3.763028145,11.09116364,835.6699829,3.49000001,53.40510941,12.58335114,155.0710144,6.963344097,5.858162403,34.81293869,7.153268337,104.8266754,79.21089935,3.710000038,19.90227318,38.17771149,69.22740936,42.3432579,28.19232941,49.17165375,14.66535473,40.63528061,60.33706284,139.5200043,52.00603104,7.380422115,4.224742413,35.45885086,106.6563721,38.21849823,9.278512001,27.74322891,50.78898239,13.41860294,15.30000019,138.7749939,9.18999958,55.02979279,4.56532526,52.02997208,74.95184326,41.63088608,155.9558258,59.07571793,9.609999657,34.95156097,32.57797623,58.47913361,27.93102646,16.72999954,72.14498901,43.486866,50.88799667,24.74837303,74.26496124,42.52999878,60.24241257
2017/1/26,61.4168663,32.45037842,102.75,174.9499969,856.9799805,132.7799988,30.54260445,5.009412766,839.1500244,81.46633148,252.5099945,117.0050278,116.2090454,38.71759415,23.69042397,156.7984467,22.15478134,10.52000046,27.08012772,42.89238358,53.4291687,111.5299988,333.1499939,8.53400898,119.4599991,47.24123383,152.415451,17.3073597,19.13413239,72.64369965,8.594471931,9.149999619,30.09214783,81.69999695,11.05726337,54.57361984,14.81431866,10.35624599,15.35164928,185.937851,25.53331757,26.82416916,31.18289948,3.734448195,10.97447968,832.1500244,3.430000067,54.00976181,12.57437801,155.3928375,6.990057468,5.770289421,34.59191132,7.147380352,103.9345322,79.8738327,3.589999914,19.74375725,37.89673233,68.97770691,41.89249802,28.07803345,45.49136734,14.53081131,40.78352356,60.89608383,138.9600067,51.80327606,7.373221397,4.316186905,35.13182449,108.4968262,38.19946289,9.269207001,27.73435593,48.2450676,13.49202919,15.18000031,135.0237885,9.430000305,54.80480194,4.633609772,52.06420898,74.39961243,41.75108719,155.6907501,59.5326004,9.789999962,35.27245331,32.8197937,57.73239899,27.75261307,16.80999947,72.76930237,42.91892624,51.39131546,24.88582039,74.4912262,42.75,59.39603806
2017/1/27,60.66334534,33.46266174,102.0699997,174.1000061,845.0300293,132.1799927,30.76027107,5.018620968,835.7700195,81.98503876,252.9499969,116.6441879,116.2185822,38.85492325,23.98300934,155.4819183,22.07916832,10.67000008,26.52393723,43.73521042,53.19630432,113.6200027,323.5499878,8.678329468,119.4800034,46.12155151,150.5482178,17.24545097,19.06071091,71.19687653,8.716313362,9.149999619,29.69859505,83.16000366,11.09236526,54.62811661,14.50178051,10.45671177,15.86531162,189.1626282,25.47416878,26.5499115,30.63548851,3.763028145,10.92534924,823.3099976,3.450000048,54.14928436,12.36794567,154.2099457,7.212670803,5.833055496,34.97872162,7.106171131,105.3656769,80.03956604,3.609999895,19.70853043,37.57043457,69.71760559,41.50746918,28.37329102,46.28124619,14.50198174,40.62529373,62.32682037,142.4499969,51.35910034,7.373221397,4.243031502,35.28132248,110.5945053,38.29463959,9.166833878,27.85848808,48.41466141,13.3451786,14.89999962,137.8395691,9.220000267,52.61111069,4.633609772,51.78176498,74.06653595,41.62229919,153.4848175,59.07571793,9.420000076,35.47511673,33.45819855,57.30954742,27.87750626,16.56999969,72.09483337,43.33832932,50.86103439,24.48207855,74.41290283,42.40999985,59.34314346
2017/1/30,60.36565018,32.79417419,101.0199966,174.7200012,823.8300171,130.9799957,30.53271103,4.972579002,830.3800049,81.91651917,250.6300049,115.6756439,115.9136047,38.85492325,24.01847649,153.5070953,21.69165039,10.60999966,26.79747009,44.60551453,52.73056793,113.1800003,324.7999878,8.341587067,119.3300018,44.30207062,151.6536713,16.67060089,18.95057678,72.0484848,8.716313362,8.850000381,29.47782707,83.83999634,11.02918148,53.71976852,14.07985401,10.35624599,15.74900913,186.5847626,24.28129768,26.50567436,30.14672852,3.667761326,11.06045723,802.3200073,3.400000095,52.53997421,12.22433949,152.9053345,7.025675297,5.778658867,34.46297455,7.017856598,105.1333542,79.21089935,3.690000057,19.46499825,37.50698471,69.08868408,41.72345734,27.72563362,45.82988358,14.32899475,40.13202667,61.71094131,141.2200012,51.25289154,7.380422115,4.151587009,35.57097626,108.862915,38.29463959,8.831804276,27.76095581,47.85232544,13.26257229,13.85000038,137.5277557,9.109999657,52.40486908,4.643365383,51.05426025,73.28643036,41.7768364,151.9714508,58.2076149,9.130000114,35.31467056,33.39048386,57.68741226,27.82398224,16.94000053,71.97471619,43.13736343,50.40266418,24.19860458,73.84725189,41.68999863,60.15424347
2017/1/31,59.77958298,32.70822144,101.3099976,175.0700073,820.1900024,130.3200073,31.05708885,4.963370323,823.4799805,80.94761658,251.9299927,114.8305283,115.6467743,39.44348526,24.14260292,151.5137482,21.39864349,10.36999989,26.41452217,45.03609085,52.00401306,116.1500015,323.9500122,8.4377985,121.9199982,45.4963913,152.3039856,16.98013687,18.98728752,72.16751099,8.678823471,8.949999809,28.70992661,83.43000031,11.00811768,53.28376007,14.02516079,10.3478756,16.13667488,182.5875397,24.06441307,26.27565384,30.37155724,3.648708105,11.32453251,796.789978,3.450000048,52.62369919,12.14356232,151.7920074,6.901012421,5.761920929,33.91038513,6.95309639,105.2448578,77.92186737,3.900000095,19.78380775,37.67919922,71.24364471,41.58259583,27.43036842,45.63893127,14.29055214,39.545681,61.25614166,140.7100067,51.07908249,7.358821392,4.13329792,35.80456161,108.0317459,38.18041992,8.850417137,28.13334846,47.69165039,13.2258606,13.97000027,136.2143402,9.229999542,51.76738739,4.604344368,50.9943428,73.37408447,42.43792343,157.1272125,59.39553452,9.010000229,35.60178757,32.33615112,58.01129913,27.57419968,17.62000084,69.79423523,42.82281113,50.62735367,24.77414894,73.00312805,41.77999878,57.97659683
2017/2/1,59.78888321,33.45310974,101.5699997,173.8200073,815.2399902,133.2299957,31.2846508,5.046246052,832.3499756,80.68338013,249.2400055,114.7071075,122.6989899,39.6985321,24.61250687,152.0236969,21.63493729,12.06000042,25.63950157,45.15517807,52.20894623,117.4100037,326.8500061,8.447419167,123.2300034,45.25379944,150.362442,16.75020027,18.73030853,71.39832306,8.556982994,9.100000381,28.58472443,83,11.08534527,53.39276886,14.13455009,10.31438637,16.32081985,179.8454895,24.30101585,26.26680756,30.64526367,3.772554636,11.34909725,795.6950073,3.470000029,52.30741882,12.11663723,151.5919495,7.381857395,5.686603069,33.63409424,7.045730114,105.2262802,78.2164917,3.880000114,19.68638992,37.39820862,71.77084351,41.21635056,27.20178604,44.91850281,14.73262691,39.74113083,60.24230957,140.7799988,51.19495773,7.366021633,4.179020405,35.55228043,112.7516022,37.92340088,8.88764286,28.36622429,47.44172668,13.2717514,13.98999977,136.8284912,9.010000229,50.52991867,4.653120518,51.65337372,72.90074921,41.68239212,155.2119751,57.97917938,8.880000114,35.51734543,33.55492401,57.28256226,27.72585106,17.23999977,70.46869659,42.28108215,50.59115982,24.33604431,72.17642975,42.90000153,57.63275909
2017/2/2,59.6493454,33.36716461,100.8399963,173.3999939,818.2600098,130.8399963,31.16592216,5.018620968,839.9500122,80.54634857,251.5500031,114.3747482,122.4893417,39.6985321,24.43518639,150.4382477,21.47425842,12.27999973,25.68509102,46.26367188,52.29301071,115.5400009,324.4100037,8.851511002,123.1900024,45.43107605,156.2056122,17.09510612,18.54674721,68.49551392,8.678823471,9.199999809,28.77734184,82.51000214,11.21171284,53.48360825,14.4627161,10.28090096,16.29174042,178.2427216,25.21784782,26.25795937,31.30020332,3.848767519,11.63159657,798.5300293,3.519999981,52.36323166,11.88327885,151.844223,7.497615814,5.753551483,33.78144836,7.086968422,105.542244,77.88504028,3.920000076,20.05833435,37.52510834,71.57661438,41.32904434,27.43036842,44.86642075,14.79029083,39.21062851,59.85383224,139.1999969,50.98252869,7.40922451,4.407631874,35.72982025,114.1764297,38.05666733,8.841109276,28.41996574,47.00435638,13.0790081,13.73999977,137.565506,8.529999733,50.50179672,4.633609772,51.79888153,72.2609024,42.05157471,156.4346619,57.83297348,9.319999695,34.77423096,33.07128143,57.29156494,27.45822525,17.78000069,70.11759186,42.18497086,50.4463768,24.60234261,72.62023163,42.61999893,57.67683411
